DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2014-01-04	2013-11-11	Nick Coghlan	Tools/scripts/checkpip.py
2014-01-06	2012-07-21	Ned Deily	Lib/_osx_support.py
2014-01-06	2014-03-16	Larry Hastings	Doc/whatsnew/3.4.rst
2014-01-07	2017-01-25	Serhiy Storchaka	Doc/c-api/slice.rst
2014-01-08	2013-11-11	Nick Coghlan	Doc/library/ensurepip.rst
2014-01-08	2015-07-03	Nick Coghlan	Doc/c-api/module.rst
2014-01-11	2015-05-23	Nick Coghlan	Lib/test/test_importlib/extension/test_loader.py
2014-01-12	2013-05-04	Ezio Melotti	Lib/ctypes/test/test_wintypes.py
2014-01-13	2013-05-06	Nick Coghlan	Lib/test/test_peepholer.py
2014-01-16	2017-03-12	Nick Coghlan	Lib/test/test_cmd_line_script.py
2014-01-19	2013-03-26	Christian Heimes	Doc/library/xml.rst
2014-01-20	2012-03-14	Michael Foord	Lib/unittest/test/testmock/testhelpers.py
2014-01-20	2012-04-22	Brett Cannon	Doc/library/importlib.rst
2014-01-22	2012-08-20	Nick Coghlan	Lib/test/test_code_module.py
2014-01-22	2013-11-21	Ronald Oussoren	Mac/Tools/plistlib_generate_testdata.py
2014-01-24	2013-10-16	Richard Oudkerk	Lib/multiprocessing/context.py
2014-01-26	2014-01-26	Serhiy Storchaka	Lib/test/imghdrdata/python.xbm
2014-01-29	2013-10-17	Guido van Rossum	Lib/test/test_asyncio/test_windows_utils.py
2014-02-01	2017-09-15	Christian Heimes	Lib/test/test_ssl.py
2014-02-05	2012-12-14	Andrew Svetlov	PCbuild/_testimportmultiple.vcxproj
2014-02-06	2014-07-23	Guido van Rossum	Lib/test/test_asyncio/__init__.py
2014-02-06	2016-01-22	Victor Stinner	Doc/tools/templates/indexcontent.html
2014-02-09	2016-09-09	Yury Selivanov	Objects/genobject.c
2014-02-10	2012-05-13	Brian Curtin	PCbuild/pythoncore.vcxproj.filters
2014-02-13	2013-08-14	Richard Oudkerk	Lib/multiprocessing/spawn.py
2014-02-13	2013-10-19	Larry Hastings	Lib/test/test_clinic.py
2014-02-16	2012-05-13	Brian Curtin	PCbuild/_tkinter.vcxproj
2014-02-17	2013-10-17	Guido van Rossum	Lib/asyncio/windows_utils.py
2014-02-20	2015-03-04	Robert Collins	Lib/test/test_traceback.py
2014-02-23	2013-07-22	Christian Heimes	Misc/coverity_model.c
2014-02-27	2007-08-15	Raymond Hettinger	Doc/library/random.rst
2014-02-28	2014-02-28	Martin v. Löwis	Lib/test/coding20731.py
2014-03-02	2008-05-25	Serhiy Storchaka	Lib/test/test_pydoc.py
2014-03-04	2014-01-26	Serhiy Storchaka	Lib/test/test_imghdr.py
2014-03-07	2013-11-20	Christian Heimes	Include/pyhash.h
2014-03-07	2014-02-07	R David Murray	Doc/includes/email-read-alternative.py
2014-03-11	2012-03-14	Michael Foord	Lib/unittest/mock.py
2014-03-12	2012-05-26	Vinay Sajip	Lib/venv/__init__.py
2014-03-12	2016-09-08	R David Murray	Doc/includes/email-headers.py
2014-03-13	2018-12-28	Cheryl Sabella	Lib/idlelib/config_key.py
2014-03-16	2013-07-01	Raymond Hettinger	Lib/functools.py
2014-03-20	2013-10-26	Serhiy Storchaka	Modules/sre_lib.h
2014-03-21	2010-12-17	Éric Araujo	Doc/library/compileall.rst
2014-03-22	2014-04-04	Brett Cannon	Lib/importlib/util.py
2014-03-24	2018-12-05	Victor Stinner	Lib/test/test_platform.py
2014-03-26	2012-10-16	Antoine Pitrou	Objects/stringlib/join.h
2014-03-30	2014-03-30	Martin v. Löwis	Tools/freeze/test/Makefile
2014-03-30	2014-03-30	Martin v. Löwis	Tools/freeze/test/ok.py
2014-04-01	2013-02-04	R David Murray	Lib/test/test_email/test_inversion.py
2014-04-02	2013-11-11	Nick Coghlan	Doc/library/distribution.rst
2014-04-05	2020-07-03	Martin v. Löwis	Python/Python-ast.c
2014-04-07	2012-05-13	Brian Curtin	PC/bdist_wininst/bdist_wininst.vcxproj
2014-04-07	2013-09-04	Charles-François Natali	Lib/test/test_selectors.py
2014-04-15	2013-11-30	Nick Coghlan	Lib/ensurepip/_uninstall.py
2014-04-17	2013-01-26	doko@python.org	Misc/python-config.sh.in
2014-04-18	2014-04-13	Serhiy Storchaka	Lib/tkinter/test/test_tkinter/test_geometry_managers.py
2014-04-20	2012-05-13	Brian Curtin	PC/bdist_wininst/bdist_wininst.vcxproj.filters
2014-04-20	2014-04-20	Ned Deily	Lib/turtledemo/__init__.py
2014-04-21	2012-06-19	Antoine Pitrou	Programs/_freeze_importlib.c
2014-04-29	2012-12-08	Benjamin Peterson	Lib/lib2to3/fixes/fix_reload.py
2014-04-30	2014-01-04	Larry Hastings	Doc/howto/clinic.rst
2014-05-01	2012-06-20	Brian Curtin	PC/launcher.c
2014-05-01	2019-05-31	Christian Heimes	Lib/ssl.py
2014-05-05	2008-01-20	Georg Brandl	Doc/c-api/sys.rst
2014-05-07	2010-07-30	Georg Brandl	Lib/test/test_pdb.py
2014-05-07	2020-11-22	Serhiy Storchaka	Lib/test/test_posix.py
2014-05-12	2014-12-16	Serhiy Storchaka	Lib/test/test_pickletools.py
2014-05-13	2014-01-26	Larry Hastings	Modules/_lzmamodule.c
2014-05-14	2014-07-23	Zachary Ware	Lib/test/test_asyncio/__main__.py
2014-05-21	2013-01-30	Vinay Sajip	Doc/library/venv.rst
2014-05-23	2012-05-13	Brian Curtin	PCbuild/_multiprocessing.vcxproj.filters
2014-05-23	2012-05-13	Brian Curtin	PCbuild/sqlite3.vcxproj.filters
2014-05-23	2012-05-13	Brian Curtin	PCbuild/unicodedata.vcxproj.filters
2014-05-23	2018-02-26	Serhiy Storchaka	Lib/test/test_dbm_ndbm.py
2014-05-26	2008-01-20	Georg Brandl	Doc/c-api/structures.rst
2014-05-26	2013-08-14	Richard Oudkerk	Lib/multiprocessing/popen_forkserver.py
2014-05-27	2013-11-11	Nick Coghlan	Lib/test/test_ensurepip.py
2014-05-30	2015-06-10	Zachary Ware	Tools/buildbot/build.bat
2014-05-31	2017-12-30	Brett Cannon	Lib/test/test_importlib/util.py
2014-06-01	2016-09-06	Christian Heimes	Lib/test/test_hashlib.py
2014-06-04	2006-08-11	Thomas Wouters	Lib/test/test_uuid.py
2014-06-04	2013-10-17	R David Murray	Doc/library/email.contentmanager.rst
2014-06-04	2013-12-17	Nick Coghlan	Lib/test/test_multiprocessing_main_handling.py
2014-06-04	2018-06-14	Eric Snow	Doc/c-api/typeobj.rst
2014-06-05	2010-05-03	Jeffrey Yasskin	Include/internal/pycore_atomic.h
2014-06-09	2013-11-20	Christian Heimes	Python/pyhash.c
2014-06-10	2013-10-17	Guido van Rossum	Lib/asyncio/transports.py
2014-06-11	2019-08-21	Steve Dower	Lib/test/test_ntpath.py
2014-06-16	2013-10-13	Serhiy Storchaka	Lib/test/test_sunau.py
2014-06-20	2013-08-14	Richard Oudkerk	Lib/multiprocessing/popen_spawn_posix.py
2014-06-27	2012-05-13	Brian Curtin	PCbuild/pythoncore.vcxproj
2014-06-29	2012-05-20	Nick Coghlan	Lib/test/test_ipaddress.py
2014-07-06	2020-05-08	Brett Cannon	Lib/importlib/abc.py
2014-07-09	2013-01-05	Antoine Pitrou	Lib/test/make_ssl_certs.py
2014-07-09	2014-02-01	Larry Hastings	Tools/clinic/cpp.py
2014-07-09	2014-04-04	Brett Cannon	Lib/test/test_importlib/test_lazy.py
2014-07-10	2018-12-12	Victor Stinner	Lib/test/test_future4.py
2014-07-13	2013-10-17	Guido van Rossum	Lib/test/test_asyncio/test_transports.py
2014-07-16	2014-07-16	Zachary Ware	Lib/test/test_tools/__main__.py
2014-07-19	2010-10-20	Victor Stinner	Lib/test/test_cmd_line.py
2014-07-21	2013-11-23	Ned Deily	Mac/BuildScript/scripts/postflight.ensurepip
2014-07-23	2014-07-23	Zachary Ware	Lib/test/test_importlib/builtin/__main__.py
2014-07-23	2014-07-23	Zachary Ware	Lib/test/test_importlib/extension/__main__.py
2014-07-23	2014-07-23	Zachary Ware	Lib/test/test_importlib/frozen/__main__.py
2014-07-23	2014-07-23	Zachary Ware	Lib/test/test_importlib/import_/__main__.py
2014-07-23	2014-07-23	Zachary Ware	Lib/test/test_importlib/source/__main__.py
2014-07-25	2014-07-25	Nick Coghlan	Modules/README
2014-07-25	2014-07-25	Nick Coghlan	Objects/README
2014-07-25	2014-07-25	Nick Coghlan	Programs/README
2014-07-25	2014-07-25	Nick Coghlan	Python/README
2014-08-01	2013-10-17	Guido van Rossum	Lib/test/test_asyncio/test_selector_events.py
2014-08-02	2012-05-13	Steve Dower	PCbuild/python3dll.vcxproj
2014-08-03	2012-09-03	R David Murray	Lib/test/test_webbrowser.py
2014-08-04	2012-10-01	Georg Brandl	Doc/whatsnew/changelog.rst
2014-08-04	2019-01-24	Yury Selivanov	Lib/symbol.py
2014-08-05	2013-02-25	Serhiy Storchaka	Lib/test/test_xml_etree.py
2014-08-05	2014-07-16	Zachary Ware	Lib/test/test_tools/test_pdeps.py
2014-08-05	2014-08-22	Brett Cannon	Lib/test/test_importlib/test_windows.py
2014-08-05	2016-09-08	R David Murray	Doc/includes/email-alternative.py
2014-08-07	2013-08-05	Antoine Pitrou	Lib/test/test_frame.py
2014-08-08	2012-05-13	Brian Curtin	PCbuild/_ctypes_test.vcxproj.filters
2014-08-08	2012-05-13	Brian Curtin	PCbuild/_socket.vcxproj.filters
2014-08-08	2013-11-23	Victor Stinner	Lib/tracemalloc.py
2014-08-08	2014-08-08	Zachary Ware	Lib/ctypes/test/__main__.py
2014-08-09	2014-06-16	Terry Jan Reedy	Lib/idlelib/idle_test/test_hyperparser.py
2014-08-12	2012-03-14	Michael Foord	Lib/unittest/test/testmock/testmock.py
2014-08-14	2016-03-06	Serhiy Storchaka	Lib/test/test_list.py
2014-08-15	2012-10-04	Andrew Svetlov	Lib/venv/scripts/posix/activate.fish
2014-08-17	2012-04-15	Nick Coghlan	Doc/library/types.rst
2014-08-21	2014-07-16	Zachary Ware	Lib/test/test_tools/test_gprof2html.py
2014-08-23	2013-09-04	Charles-François Natali	Lib/selectors.py
2014-08-25	2014-03-22	Zachary Ware	PCbuild/tk.vcxproj
2014-08-31	2012-05-13	Brian Curtin	PCbuild/python.vcxproj
2014-09-01	2013-10-11	Antoine Pitrou	Lib/_bootlocale.py
2014-09-05	2015-02-06	Steve Dower	Doc/using/windows.rst
2014-09-07	2014-03-22	Zachary Ware	PCbuild/tcl.vcxproj
2014-09-10	2013-10-17	R David Murray	Lib/test/test_email/test_message.py
2014-09-11	2016-09-08	R David Murray	Doc/library/email.generator.rst
2014-09-18	2014-05-10	Eli Bendersky	Lib/test/test_asdl_parser.py
2014-09-19	2012-07-28	Martin v. Löwis	PCbuild/_freeze_importlib.vcxproj
2014-09-20	2014-05-25	Serhiy Storchaka	Lib/test/test_spwd.py
2014-09-20	2014-07-16	Zachary Ware	Lib/test/test_tools/test_md5sum.py
2014-09-20	2018-10-18	stratakis	install-sh
2014-09-20	2019-06-27	Georg Brandl	Doc/tools/extensions/pyspecific.py
2014-09-22	2014-09-10	Stefan Krah	Lib/_pydecimal.py
2014-09-24	2013-10-17	Guido van Rossum	PCbuild/_overlapped.vcxproj
2014-10-01	2012-04-18	Antoine Pitrou	Modules/_winapi.c
2014-10-01	2014-09-18	Senthil Kumaran	Doc/tutorial/appendix.rst
2014-10-07	2013-05-06	Serhiy Storchaka	Lib/test/test_dis.py
2014-10-11	2014-10-11	Georg Brandl	Doc/library/superseded.rst
2014-10-13	2013-11-02	Serhiy Storchaka	Lib/tkinter/test/widget_tests.py
2014-10-13	2014-10-13	Antoine Pitrou	Lib/test/test_import/__main__.py
2014-10-13	2014-10-13	Antoine Pitrou	Lib/test/test_import/data/circular_imports/basic.py
2014-10-13	2014-10-13	Antoine Pitrou	Lib/test/test_import/data/circular_imports/basic2.py
2014-10-13	2014-10-13	Antoine Pitrou	Lib/test/test_import/data/circular_imports/indirect.py
2014-10-13	2014-10-13	Antoine Pitrou	Lib/test/test_import/data/circular_imports/rebinding.py
2014-10-13	2014-10-13	Antoine Pitrou	Lib/test/test_import/data/circular_imports/rebinding2.py
2014-10-13	2014-10-13	Antoine Pitrou	Lib/test/test_import/data/circular_imports/subpackage.py
2014-10-13	2014-10-13	Antoine Pitrou	Lib/test/test_import/data/circular_imports/subpkg/subpackage2.py
2014-10-13	2014-10-13	Antoine Pitrou	Lib/test/test_import/data/circular_imports/subpkg/util.py
2014-10-13	2014-10-13	Antoine Pitrou	Lib/test/test_import/data/circular_imports/util.py
2014-10-14	2020-01-13	Karthikeyan Singaravelan	Lib/test/test_mimetypes.py
2014-10-18	2013-10-30	Guido van Rossum	Lib/asyncio/base_subprocess.py
2014-10-21	2012-03-13	Serhiy Storchaka	Lib/tkinter/test/test_tkinter/test_variables.py
2014-10-23	2014-07-11	Terry Jan Reedy	Lib/idlelib/idle_test/test_redirector.py
2014-10-24	2014-03-16	Larry Hastings	Doc/installing/index.rst
2014-10-25	2011-09-28	Victor Stinner	Include/pymacro.h
2014-10-27	2016-09-08	R David Murray	Doc/library/email.rst
2014-10-28	2012-05-13	Brian Curtin	PCbuild/_ssl.vcxproj.filters
2014-10-29	2013-05-28	Terry Jan Reedy	Lib/idlelib/idle_test/__init__.py
2014-10-29	2014-10-29	Zachary Ware	Lib/lib2to3/tests/__main__.py
2014-10-30	2013-11-22	Antoine Pitrou	Doc/library/pathlib.rst
2014-10-31	2013-11-04	Guido van Rossum	Lib/test/test_asyncio/test_unix_events.py
2014-11-07	2013-01-16	Frank Wierzbicki	Lib/test/test_dictcomps.py
2014-11-08	2015-03-27	Victor Stinner	Include/pytime.h
2014-11-09	2012-06-21	Steve Dower	PC/pylauncher.rc
2014-11-10	2014-03-22	Zachary Ware	PCbuild/tix.vcxproj
2014-11-11	2013-11-23	Victor Stinner	Doc/library/tracemalloc.rst
2014-11-12	2013-08-14	Richard Oudkerk	Lib/multiprocessing/popen_fork.py
2014-11-14	2013-11-03	Nick Coghlan	PCbuild/_testembed.vcxproj
2014-11-18	2013-10-17	Guido van Rossum	Lib/asyncio/queues.py
2014-11-20	2010-09-18	Brian Quinlan	Lib/concurrent/futures/thread.py
2014-11-23	2013-08-14	Richard Oudkerk	Lib/test/test_multiprocessing_spawn.py
2014-11-23	2014-03-16	Larry Hastings	Doc/distributing/index.rst
2014-11-23	2020-11-23	Miss Islington (bot)	Lib/tkinter/test/test_ttk/test_style.py
2014-11-24	2008-03-19	Martin v. Löwis	Lib/lib2to3/tests/test_parser.py
2014-11-25	2012-07-28	Martin v. Löwis	PCbuild/_freeze_importlib.vcxproj.filters
2014-11-26	2020-06-28	Pablo Galindo	Doc/library/keyword.rst
2014-11-27	2014-04-04	Giampaolo Rodola'	Lib/signal.py
2014-11-28	2013-06-22	Christian Heimes	Modules/_stat.c
2014-11-28	2013-06-30	Terry Jan Reedy	Lib/idlelib/idle_test/test_delegator.py
2014-12-06	2013-10-17	Guido van Rossum	Lib/test/test_asyncio/test_events.py
2014-12-08	2013-10-13	Serhiy Storchaka	Lib/test/test_wave.py
2014-12-08	2013-11-23	Victor Stinner	Lib/test/test_tracemalloc.py
2014-12-10	2013-10-19	Larry Hastings	Tools/clinic/clinic.py
2014-12-11	2013-10-17	Guido van Rossum	Lib/asyncio/windows_events.py
2014-12-12	2013-11-23	Larry Hastings	Modules/_opcode.c
2014-12-17	2013-02-10	Serhiy Storchaka	Modules/posixmodule.h
2014-12-18	2013-10-17	Guido van Rossum	Lib/asyncio/locks.py
2014-12-26	2012-06-22	Antoine Pitrou	Tools/ssl/make_ssl_data.py
2014-12-27	2014-06-05	Terry Jan Reedy	Lib/idlelib/idle_test/test_autoexpand.py
2014-12-28	2016-05-05	Serhiy Storchaka	Objects/stringlib/transmogrify.h
2015-01-01	2013-11-22	Antoine Pitrou	Lib/pathlib.py
2015-01-09	2013-11-02	Serhiy Storchaka	Lib/tkinter/test/test_tkinter/test_widgets.py
2015-01-09	2018-01-30	Victor Stinner	Python/pystate.c
2015-01-11	2019-02-08	Tim Peters	Lib/test/test_tuple.py
2015-01-15	2013-10-17	Guido van Rossum	Modules/overlapped.c
2015-01-15	2018-08-05	Tal Einat	Lib/idlelib/tooltip.py
2015-01-18	2017-01-13	INADA Naoki	Doc/library/hashlib.rst
2015-01-20	2014-04-15	Kushal Das	Tools/scripts/generate_opcode_h.py
2015-01-25	2012-05-13	Brian Curtin	PCbuild/_tkinter.vcxproj.filters
2015-01-26	2009-11-10	Victor Stinner	Python/ceval_gil.h
2015-01-27	2013-11-11	Nick Coghlan	Lib/ensurepip/__init__.py
2015-01-27	2015-01-15	Steve Dower	PC/python_exe.rc
2015-02-01	2010-09-18	Brian Quinlan	Lib/test/test_concurrent_futures.py
2015-02-06	2014-05-05	Tim Golden	Modules/winreparse.h
2015-02-06	2015-02-06	Steve Dower	Tools/msi/bundle/bootstrap/LICENSE.txt
2015-02-06	2015-02-06	Steve Dower	Tools/msi/bundle/bootstrap/pch.cpp
2015-02-06	2015-02-06	Steve Dower	Tools/msi/bundle/bootstrap/pythonba.cpp
2015-02-06	2015-02-06	Steve Dower	Tools/msi/bundle/bootstrap/pythonba.def
2015-02-06	2015-02-06	Steve Dower	Tools/msi/bundle/bootstrap/pythonba.sln
2015-02-06	2015-02-06	Steve Dower	Tools/msi/bundle/bootstrap/resource.h
2015-02-06	2015-02-06	Steve Dower	Tools/msi/bundle/full.wixproj
2015-02-06	2015-02-06	Steve Dower	Tools/msi/bundle/releaselocal.wixproj
2015-02-06	2015-02-06	Steve Dower	Tools/msi/bundle/releaseweb.wixproj
2015-02-06	2015-02-06	Steve Dower	Tools/msi/core/core.wxs
2015-02-06	2015-02-06	Steve Dower	Tools/msi/core/core_en-US.wxl
2015-02-06	2015-02-06	Steve Dower	Tools/msi/core/core_files.wxs
2015-02-06	2015-02-06	Steve Dower	Tools/msi/csv_to_wxs.py
2015-02-06	2015-02-06	Steve Dower	Tools/msi/dev/dev_en-US.wxl
2015-02-06	2015-02-06	Steve Dower	Tools/msi/dev/dev_files.wxs
2015-02-06	2015-02-06	Steve Dower	Tools/msi/doc/doc.wixproj
2015-02-06	2015-02-06	Steve Dower	Tools/msi/doc/doc_no_files.wxs
2015-02-06	2015-02-06	Steve Dower	Tools/msi/lib/lib_en-US.wxl
2015-02-06	2015-02-06	Steve Dower	Tools/msi/path/path.wixproj
2015-02-06	2015-02-06	Steve Dower	Tools/msi/path/path_en-US.wxl
2015-02-06	2015-02-06	Steve Dower	Tools/msi/pip/pip.wixproj
2015-02-06	2015-02-06	Steve Dower	Tools/msi/pip/pip_en-US.wxl
2015-02-06	2015-02-06	Steve Dower	Tools/msi/test/test_en-US.wxl
2015-02-06	2015-02-06	Steve Dower	Tools/msi/tools/tools_en-US.wxl
2015-02-10	2015-02-14	Steve Dower	Tools/msi/core/core.wixproj
2015-02-10	2015-02-14	Steve Dower	Tools/msi/core/core_d.wixproj
2015-02-10	2015-02-14	Steve Dower	Tools/msi/core/core_pdb.wixproj
2015-02-10	2015-02-14	Steve Dower	Tools/msi/dev/dev_d.wixproj
2015-02-10	2015-02-14	Steve Dower	Tools/msi/lib/lib_d.wixproj
2015-02-10	2015-02-14	Steve Dower	Tools/msi/lib/lib_pdb.wixproj
2015-02-10	2015-02-14	Steve Dower	Tools/msi/tcltk/tcltk_pdb.wixproj
2015-02-10	2015-02-14	Steve Dower	Tools/msi/test/test_d.wixproj
2015-02-10	2015-02-14	Steve Dower	Tools/msi/test/test_pdb.wixproj
2015-02-11	2014-07-16	Zachary Ware	Lib/test/test_tools/test_reindent.py
2015-02-11	2015-02-14	Steve Dower	Tools/msi/tcltk/tcltk_d.wixproj
2015-02-11	2015-02-14	Steve Dower	Tools/msi/test/test.wixproj
2015-02-12	2012-05-26	Vinay Sajip	Lib/test/test_venv.py
2015-02-12	2015-02-06	Steve Dower	Tools/msi/doc/doc_en-US.wxl_template
2015-02-14	2013-02-27	Chris Jerdonek	Doc/distutils/packageindex.rst
2015-02-15	2015-02-06	Steve Dower	Tools/msi/dev/dev.wxs
2015-02-15	2015-02-06	Steve Dower	Tools/msi/test/test.wxs
2015-02-17	2015-02-06	Steve Dower	Tools/msi/pip/pip.wxs
2015-02-20	2015-02-06	Steve Dower	Tools/msi/tools/tools.wixproj
2015-02-21	2014-06-01	Serhiy Storchaka	Lib/tkinter/test/test_tkinter/test_images.py
2015-02-21	2015-02-06	Steve Dower	Tools/msi/tcltk/tcltk_en-US.wxl_template
2015-02-22	2013-08-14	Richard Oudkerk	Lib/multiprocessing/popen_spawn_win32.py
2015-02-23	2015-02-06	Steve Dower	Tools/msi/doc/doc_files.wxs
2015-02-23	2018-05-19	Cheryl Sabella	Lib/idlelib/codecontext.py
2015-02-25	2015-02-07	Steve Dower	Tools/msi/testrelease.bat
2015-02-26	2013-10-17	Guido van Rossum	Lib/test/test_asyncio/test_locks.py
2015-03-01	2015-02-06	Steve Dower	Tools/msi/path/path.wxs
2015-03-01	2015-02-14	Steve Dower	Tools/msi/dev/dev_d.wxs
2015-03-01	2015-02-14	Steve Dower	Tools/msi/exe/exe_d.wxs
2015-03-01	2015-02-14	Steve Dower	Tools/msi/exe/exe_pdb.wxs
2015-03-01	2015-02-14	Steve Dower	Tools/msi/lib/lib.wixproj
2015-03-01	2015-02-14	Steve Dower	Tools/msi/lib/lib_d.wxs
2015-03-01	2015-02-14	Steve Dower	Tools/msi/lib/lib_pdb.wxs
2015-03-01	2015-02-14	Steve Dower	Tools/msi/tcltk/tcltk_d.wxs
2015-03-01	2015-02-14	Steve Dower	Tools/msi/tcltk/tcltk_pdb.wxs
2015-03-01	2015-02-14	Steve Dower	Tools/msi/test/test_d.wxs
2015-03-01	2015-02-14	Steve Dower	Tools/msi/test/test_pdb.wxs
2015-03-02	2015-02-06	Steve Dower	Tools/msi/bundle/packagegroups/tools.wxs
2015-03-02	2015-03-02	Ethan Furman	Lib/turtledemo/sorting_animate.py
2015-03-03	2015-02-06	Steve Dower	Tools/msi/bundle/bootstrap/pch.h
2015-03-05	2015-02-06	Steve Dower	Tools/msi/bundle/packagegroups/tcltk.wxs
2015-03-06	2015-02-06	Steve Dower	Tools/msi/bundle/packagegroups/dev.wxs
2015-03-06	2015-02-06	Steve Dower	Tools/msi/bundle/packagegroups/doc.wxs
2015-03-07	2013-10-17	Guido van Rossum	Lib/asyncio/events.py
2015-03-07	2015-02-06	Steve Dower	Tools/msi/common_en-US.wxl_template
2015-03-07	2015-02-14	Steve Dower	Tools/msi/exe/exe_d.wixproj
2015-03-07	2015-02-14	Steve Dower	Tools/msi/exe/exe_pdb.wixproj
2015-03-08	2015-02-06	Steve Dower	Tools/msi/bundle/packagegroups/core.wxs
2015-03-08	2015-02-06	Steve Dower	Tools/msi/bundle/packagegroups/lib.wxs
2015-03-08	2015-02-06	Steve Dower	Tools/msi/bundle/packagegroups/test.wxs
2015-03-09	2015-03-06	Steve Dower	PC/invalid_parameter_handler.c
2015-03-10	2015-02-06	Steve Dower	Tools/msi/bundle/packagegroups/exe.wxs
2015-03-10	2015-02-14	Steve Dower	Tools/msi/core/core_d.wxs
2015-03-10	2015-02-14	Steve Dower	Tools/msi/core/core_pdb.wxs
2015-03-11	2015-02-06	Steve Dower	Tools/msi/bundle/bundle.targets
2015-03-12	2013-07-13	Terry Jan Reedy	Lib/idlelib/idle_test/mock_idle.py
2015-03-15	2014-08-22	Brett Cannon	Modules/clinic/spwdmodule.c.h
2015-03-16	2015-02-06	Steve Dower	Tools/msi/tcltk/tcltk.wxs
2015-03-20	2013-10-17	Guido van Rossum	Lib/asyncio/__init__.py
2015-03-20	2015-02-06	Steve Dower	Tools/msi/bundle/bootstrap/pythonba.vcxproj
2015-03-20	2015-02-06	Steve Dower	Tools/msi/lib/lib.wxs
2015-03-21	2015-02-06	Steve Dower	Tools/msi/bundle/snapshot.wixproj
2015-03-23	2013-11-02	Serhiy Storchaka	Lib/tkinter/test/support.py
2015-03-25	2015-02-06	Steve Dower	Tools/msi/tools/tools.wxs
2015-03-27	2015-02-06	Steve Dower	Tools/msi/exe/exe.wxs
2015-03-29	2018-02-11	Cheryl Sabella	Doc/library/test.rst
2015-04-02	2013-11-22	Antoine Pitrou	Lib/test/test_pathlib.py
2015-04-02	2015-02-06	Steve Dower	Tools/msi/README.txt
2015-04-05	2013-10-17	Yury Selivanov	Lib/test/test_asyncio/utils.py
2015-04-06	2015-04-06	Steve Dower	Tools/msi/generate_md5.py
2015-04-08	2017-07-13	Serhiy Storchaka	Lib/test/test_json/test_speedups.py
2015-04-10	2015-04-10	Antoine Pitrou	Lib/_compression.py
2015-04-13	2009-04-01	Brett Cannon	Lib/test/test_flufl.py
2015-04-13	2014-05-09	Zachary Ware	PCbuild/prepare_ssl.py
2015-04-13	2015-02-06	Steve Dower	Tools/msi/exe/exe_en-US.wxl_template
2015-04-14	2020-10-09	Karthikeyan Singaravelan	Lib/test/test_lib2to3.py
2015-04-15	2015-02-06	Steve Dower	Tools/msi/bundle/bundle.wxl
2015-04-16	2015-02-06	Steve Dower	Tools/msi/bundle/bootstrap/PythonBootstrapperApplication.cpp
