DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2014-04-01	2012-08-09	Zbigniew Jędrzejewski-Szmek	tools/make-directive-index.py
2014-04-01	2013-12-22	Marcel Holtmann	hwdb.d/20-sdio-vendor-model.hwdb
2014-04-02	2010-07-02	Lennart Poettering	man/systemd.device.xml
2014-04-02	2013-03-25	Lennart Poettering	units/paths.target
2014-04-04	2010-04-10	Lennart Poettering	rules.d/99-systemd.rules.in
2014-04-09	2013-07-05	Zbigniew Jędrzejewski-Szmek	src/shared/test-tables.h
2014-04-12	2009-11-18	Lennart Poettering	src/shared/conf-parser.c
2014-04-13	2013-06-26	Jan Janssen	src/test/test-list.c
2014-04-14	2012-08-22	Lennart Poettering	src/journal/journald-syslog.h
2014-04-14	2013-12-09	Patrik Flykt	src/libsystemd-network/dhcp-protocol.h
2014-04-15	2012-04-16	Lennart Poettering	src/login/logind-inhibit.h
2014-04-15	2014-03-04	Thomas Hindoe Paaboel Andersen	shell-completion/bash/systemd-cat
2014-04-17	2011-12-19	Lennart Poettering	man/sd_uid_get_state.xml
2014-04-17	2013-12-05	Lennart Poettering	src/libsystemd/sd-bus/bus-gvariant.c
2014-04-18	2012-12-23	Lennart Poettering	src/login/logind-action.h
2014-04-18	2013-06-07	Marius Vollmer	src/journal/test-journal-interleaving.c
2014-04-21	2013-12-22	Marcel Holtmann	hwdb.d/20-sdio-classes.hwdb
2014-04-22	2012-08-15	Lennart Poettering	src/journal/journal-vacuum.c
2014-04-22	2013-06-17	Lennart Poettering	units/slices.target
2014-04-23	2012-07-13	Lennart Poettering	man/sd_journal_seek_head.xml
2014-04-23	2013-07-02	Lennart Poettering	src/machine/org.freedesktop.machine1.conf
2014-04-24	2010-01-26	Lennart Poettering	src/core/socket.c
2014-04-26	2013-03-31	Lennart Poettering	src/libsystemd/sd-bus/test-bus-match.c
2014-04-27	2013-11-28	Lennart Poettering	src/libsystemd/sd-bus/bus-creds.h
2014-04-29	2013-12-23	Kay Sievers	src/basic/MurmurHash2.c
2014-05-04	2011-10-07	Lennart Poettering	src/journal/journal-file.h
2014-05-04	2013-07-02	Lennart Poettering	src/machine/org.freedesktop.machine1.service
2014-05-06	2013-12-09	Patrik Flykt	src/libsystemd-network/test-dhcp-option.c
2014-05-07	2013-12-23	Kay Sievers	src/basic/MurmurHash2.h
2014-05-07	2018-11-21	Kay Sievers	src/test/test-libudev.c
2014-05-08	2012-07-19	Lennart Poettering	src/core/kill.c
2014-05-08	2013-10-25	Tom Gundersen	rules.d/80-net-setup-link.rules
2014-05-09	2012-03-15	Roberto Sassu	src/core/ima-setup.h
2014-05-09	2012-09-24	Lennart Poettering	src/journal/test-mmap-cache.c
2014-05-09	2012-11-23	Lennart Poettering	src/shared/calendarspec.h
2014-05-10	2013-02-09	Thomas Hindoe Paaboel Andersen	src/test/test-strbuf.c
2014-05-14	2013-11-11	David Strauss	test/units/parent.slice
2014-05-15	2013-03-25	Lennart Poettering	units/timers.target
2014-05-15	2013-05-10	Lennart Poettering	src/basic/memfd-util.c
2014-05-15	2013-06-17	Lennart Poettering	units/machine.slice
2014-05-15	2013-06-17	Lennart Poettering	units/user.slice
2014-05-16	2012-05-22	Lennart Poettering	units/system-update.target
2014-05-17	2012-10-02	Lennart Poettering	src/core/audit-fd.h
2014-05-19	2010-04-18	Lennart Poettering	src/core/dbus-device.h
2014-05-19	2010-04-18	Lennart Poettering	src/core/dbus-target.h
2014-05-21	2012-04-03	Lennart Poettering	man/systemd.journal-fields.xml
2014-05-22	2013-03-19	Lennart Poettering	src/libsystemd/sd-bus/test-bus-marshal.c
2014-05-22	2015-02-04	Lennart Poettering	man/os-release.xml
2014-05-27	2012-07-13	Lennart Poettering	man/sd_journal_get_fd.xml
2014-05-31	2012-08-22	Lennart Poettering	src/journal/journald-console.h
2014-06-02	2012-08-22	Lennart Poettering	src/journal/journald-kmsg.h
2014-06-02	2013-02-11	Lennart Poettering	src/modules-load/modules-load.c
2014-06-02	2020-11-09	Yu Watanabe	src/core/locale-setup.h
2014-06-05	2013-09-21	Shawn Landden	src/basic/gunicode.h
2014-06-06	2013-08-13	Lennart Poettering	units/systemd-backlight@.service.in
2014-06-07	2012-11-01	Zbigniew Jędrzejewski-Szmek	src/journal-remote/journal-remote-write.h
2014-06-08	2013-08-14	Lennart Poettering	man/systemd-backlight@.service.xml
2014-06-10	2011-07-22	Lennart Poettering	src/libsystemd/sd-login/sd-login.c
2014-06-10	2014-02-22	Kay Sievers	src/basic/bus-label.c
2014-06-11	2012-07-12	Lennart Poettering	src/journal/sd-journal.c
2014-06-12	2012-04-09	Kay Sievers	src/udev/udev-builtin-uaccess.c
2014-06-14	2010-09-15	Lennart Poettering	src/core/locale-setup.c
2014-06-16	2012-08-22	Lennart Poettering	src/journal/journald-console.c
2014-06-17	2012-06-25	Lennart Poettering	man/systemd-vconsole-setup.service.xml
2014-06-19	2013-06-30	Lennart Poettering	src/core/scope.h
2014-06-21	2014-02-10	Karel Zak	tools/check-includes.pl
2014-06-24	2011-12-19	Lennart Poettering	man/sd_pid_get_owner_uid.xml
2014-06-24	2012-06-26	Zbigniew Jędrzejewski-Szmek	man/systemd-suspend.service.xml
2014-06-25	2013-03-29	Zbigniew Jędrzejewski-Szmek	src/journal/catalog.h
2014-06-25	2014-03-07	Kay Sievers	src/udev/udev-builtin-blkid.c
2014-06-26	2013-02-23	Zbigniew Jędrzejewski-Szmek	man/systemd-socket-activate.xml
2014-06-27	2012-01-22	Lennart Poettering	src/cgtop/cgtop.c
2014-06-28	2013-03-19	Lennart Poettering	src/libsystemd/sd-bus/bus-type.c
2014-06-28	2013-03-23	Kay Sievers	hwdb.d/20-pci-vendor-model.hwdb
2014-06-28	2013-11-11	David Strauss	test/units/daughter.service
2014-06-29	2012-01-04	Lennart Poettering	src/journal/journald-gperf.gperf
2014-06-29	2012-03-27	Kay Sievers	units/tmp.mount
2014-07-01	2013-03-25	Lennart Poettering	units/network-online.target
2014-07-02	2013-03-02	Michael Biebl	shell-completion/bash/timedatectl
2014-07-03	2015-09-23	Lennart Poettering	man/systemd-machine-id-setup.xml
2014-07-07	2015-02-04	Lennart Poettering	man/systemd.xml
2014-07-09	2013-02-24	Tom Gundersen	units/initrd-switch-root.service
2014-07-09	2013-11-28	Lennart Poettering	src/libsystemd/sd-bus/bus-creds.c
2014-07-09	2014-03-07	Zbigniew Jędrzejewski-Szmek	man/sd_bus_message_append_basic.xml
2014-07-10	2013-02-24	Tom Gundersen	units/initrd-cleanup.service
2014-07-12	2010-08-14	Lennart Poettering	units/systemd-random-seed.service.in
2014-07-12	2014-03-03	Thomas Hindoe Paaboel Andersen	shell-completion/bash/systemd-detect-virt
2014-07-13	2013-10-14	Lennart Poettering	man/systemd-rfkill.service.xml
2014-07-13	2013-11-22	Lennart Poettering	src/libsystemd/sd-bus/bus-error.c
2014-07-16	2014-07-16	Kay Sievers	src/resolve/org.freedesktop.resolve1.conf
2014-07-17	2012-11-01	Zbigniew Jędrzejewski-Szmek	src/journal-remote/journal-remote-write.c
2014-07-18	2012-11-01	Zbigniew Jędrzejewski-Szmek	man/systemd-journal-remote.service.xml
2014-07-18	2013-12-25	Lennart Poettering	src/libsystemd/sd-bus/bus-type.h
2014-07-19	2013-11-05	Lennart Poettering	src/login/logind-seat-dbus.c
2014-07-21	2013-03-29	Zbigniew Jędrzejewski-Szmek	tools/xml_helper.py
2014-07-22	2015-04-30	Lennart Poettering	src/basic/unit-name.c
2014-07-26	2010-07-01	Lennart Poettering	man/systemd.swap.xml
2014-07-27	2012-11-01	Zbigniew Jędrzejewski-Szmek	src/journal-remote/journal-remote-parse.h
2014-07-27	2013-10-11	Lennart Poettering	src/libsystemd/sd-bus/bus-objects.c
2014-07-28	2013-11-07	Lennart Poettering	src/libsystemd/sd-utf8/sd-utf8.c
2014-07-28	2014-07-29	Kay Sievers	factory/etc/pam.d/other
2014-07-29	2010-04-10	Lennart Poettering	src/core/mount.c
2014-07-30	2014-02-21	Lennart Poettering	src/basic/architecture.c
2014-07-31	2013-12-28	Lennart Poettering	src/shared/xml.h
2014-08-03	2011-10-07	Lennart Poettering	src/journal/journald.c
2014-08-03	2011-10-08	Lennart Poettering	src/journal/journal-file.c
2014-08-03	2014-07-10	Lennart Poettering	src/shared/local-addresses.h
2014-08-04	2013-12-29	Lennart Poettering	src/journal/mmap-cache.h
2014-08-05	2014-03-29	Zbigniew Jędrzejewski-Szmek	src/journal-remote/journal-upload.h
2014-08-06	2012-04-11	Lennart Poettering	src/shared/spawn-polkit-agent.c
2014-08-08	2012-07-13	Lennart Poettering	man/sd_journal_open.xml
2014-08-08	2014-08-08	Zbigniew Jędrzejewski-Szmek	test/units/loopy.service
2014-08-08	2014-08-08	Zbigniew Jędrzejewski-Szmek	test/units/loopy.service.d/compat.conf
2014-08-08	2014-08-08	Zbigniew Jędrzejewski-Szmek	test/units/loopy3.service
2014-08-11	2013-08-02	Zbigniew Jędrzejewski-Szmek	src/journal/test-journal-init.c
2014-08-11	2013-11-19	Lennart Poettering	src/core/dbus-execute.h
2014-08-15	2014-06-18	Lennart Poettering	src/coredump/coredump.conf
2014-08-17	2012-05-16	Lennart Poettering	src/delta/delta.c
2014-08-19	2012-07-11	Lennart Poettering	units/systemd-journal-flush.service
2014-08-20	2009-06-19	Zbigniew Jędrzejewski-Szmek	src/udev/udev.pc.in
2014-08-20	2013-06-20	Lennart Poettering	src/machine/machine.h
2014-08-20	2013-11-22	Lennart Poettering	src/basic/errno-list.c
2014-08-20	2013-12-03	Lennart Poettering	src/libsystemd/sd-bus/bus-protocol.h
2014-08-20	2013-12-22	Lennart Poettering	man/sd_watchdog_enabled.xml
2014-08-21	2013-03-07	Nathaniel Chen	src/core/smack-setup.h
2014-08-22	2012-04-05	Lennart Poettering	src/test/test-watchdog.c
2014-08-23	2013-04-11	Tom Gundersen	units/systemd-tmpfiles-setup-dev.service
2014-08-26	2013-09-18	Dave Reisner	src/basic/device-nodes.c
2014-08-31	2013-11-12	Lennart Poettering	src/libsystemd/sd-bus/bus-dump.c
2014-09-06	2010-04-06	Lennart Poettering	src/basic/log.c
2014-09-10	2014-07-10	David Herrmann	src/shared/barrier.c
2014-09-11	2014-03-13	Sebastian Thorarensen	src/journal/journald-wall.c
2014-09-14	2014-08-12	Lennart Poettering	src/timesync/timesyncd-server.c
2014-09-15	2010-05-16	Lennart Poettering	man/systemd.special.xml
2014-09-20	2010-06-22	Lennart Poettering	man/sd_notify.xml
2014-09-20	2012-05-31	Lennart Poettering	man/systemd-logind.service.xml
2014-09-22	2013-09-17	David Herrmann	src/login/logind-session-device.h
2014-09-24	2012-04-16	Lennart Poettering	src/login/logind-inhibit.c
2014-09-24	2014-01-22	Lennart Poettering	man/sd_bus_message_get_monotonic_usec.xml
2014-09-25	2014-02-14	Ronny Chevalier	test/test-execute/exec-systemcallfilter-not-failing.service
2014-09-26	2014-10-14	Lennart Poettering	src/basic/util.h
2014-09-27	2012-06-27	Lennart Poettering	man/systemd.preset.xml
2014-09-27	2013-03-23	Kay Sievers	hwdb.d/20-usb-vendor-model.hwdb
2014-09-27	2014-03-07	Zbigniew Jędrzejewski-Szmek	man/sd_bus_message_append_strv.xml
2014-09-30	2014-01-05	Zbigniew Jędrzejewski-Szmek	man/sd_bus_creds_new_from_pid.xml
2014-09-30	2014-02-13	Zbigniew Jędrzejewski-Szmek	man/user-system-options.xml
2014-10-06	2013-09-12	Zbigniew Jędrzejewski-Szmek	shell-completion/bash/systemd-run
2014-10-06	2014-07-10	David Herrmann	src/test/test-barrier.c
2014-10-09	2014-01-04	Zbigniew Jędrzejewski-Szmek	man/sd_bus_creds_get_pid.xml
2014-10-09	2015-04-28	Lennart Poettering	src/fsck/fsck.c
2014-10-11	2014-03-29	Zbigniew Jędrzejewski-Szmek	src/journal-remote/journal-upload-journal.c
2014-10-11	2014-08-19	Lennart Poettering	src/test/test-uid-range.c
2014-10-11	2015-02-13	Lennart Poettering	src/libsystemd/sd-bus/GVARIANT-SERIALIZATION
2014-10-12	2014-01-06	Kay Sievers	units/user/basic.target
2014-10-13	2013-05-04	Zbigniew Jędrzejewski-Szmek	man/systemd-sleep.conf.xml
2014-10-13	2014-08-12	Lennart Poettering	src/timesync/timesyncd-server.h
2014-10-18	2012-11-01	Holger Hans Peter Freyther	src/test/test-sched-prio.c
2014-10-18	2016-11-16	Lennart Poettering	src/core/job.c
2014-10-19	2012-11-15	Lennart Poettering	src/journal/catalog.c
2014-10-20	2011-05-23	Lennart Poettering	src/login/logind-session.c
2014-10-21	2013-10-10	Lennart Poettering	src/shared/apparmor-util.c
2014-10-21	2015-10-04	Lennart Poettering	src/test/test-daemon.c
2014-10-24	2011-05-23	Lennart Poettering	src/login/logind.c
2014-10-24	2011-06-30	Lennart Poettering	units/user@.service.in
2014-10-26	2014-04-29	Lennart Poettering	src/systemd/sd-resolve.h
2014-10-27	2013-08-12	William Giokas	shell-completion/zsh/_sd_hosts_or_user_at_host
2014-10-28	2014-03-11	Lennart Poettering	man/sd_bus_path_encode.xml
2014-10-29	2014-06-14	Ronny Chevalier	src/test/test-fdset.c
2014-11-01	2013-10-14	David Strauss	man/systemd-socket-proxyd.xml
2014-11-03	2014-05-24	Tom Gundersen	src/libsystemd-network/test-dhcp-server.c
2014-11-04	2012-05-07	Kay Sievers	src/shared/clock-util.c
2014-11-05	2014-03-07	Zbigniew Jędrzejewski-Szmek	man/sd_bus_message_append_string_memfd.xml
2014-11-05	2014-07-11	Zbigniew Jędrzejewski-Szmek	shell-completion/zsh/_hostnamectl
2014-11-05	2014-11-05	Ronny Chevalier	test/test-path/path-changed.path
2014-11-05	2014-11-05	Ronny Chevalier	test/test-path/path-directorynotempty.path
2014-11-05	2014-11-05	Ronny Chevalier	test/test-path/path-exists.path
2014-11-05	2014-11-05	Ronny Chevalier	test/test-path/path-existsglob.path
2014-11-05	2014-11-05	Ronny Chevalier	test/test-path/path-makedirectory.path
2014-11-05	2014-11-05	Ronny Chevalier	test/test-path/path-modified.path
2014-11-05	2014-11-05	Ronny Chevalier	test/test-path/path-unit.path
2014-11-06	2012-04-12	Lennart Poettering	src/detect-virt/detect-virt.c
2014-11-06	2012-05-31	Lennart Poettering	man/systemd-binfmt.service.xml
2014-11-06	2013-06-14	Tom Gundersen	units/kmod-static-nodes.service.in
2014-11-06	2014-03-31	Zbigniew Jędrzejewski-Szmek	units/systemd-journal-remote.socket
2014-11-07	2013-12-25	Lennart Poettering	man/sd_bus_message_get_cookie.xml
2014-11-07	2014-06-27	Lennart Poettering	src/coredump/coredump-vacuum.c
2014-11-07	2014-07-31	Zbigniew Jędrzejewski-Szmek	sysusers.d/systemd-remote.conf.m4
2014-11-09	2011-05-23	Lennart Poettering	src/login/logind.h
2014-11-10	2014-10-24	Lennart Poettering	src/core/selinux-access.h
2014-11-13	2010-01-26	Lennart Poettering	src/core/service.c
2014-11-13	2012-11-14	Lennart Poettering	src/basic/replace-var.h
2014-11-13	2013-02-24	Tom Gundersen	units/initrd-parse-etc.service
2014-11-14	2012-11-01	Zbigniew Jędrzejewski-Szmek	src/journal-remote/journal-remote-parse.c
2014-11-15	2013-12-21	Zbigniew Jędrzejewski-Szmek	tmpfiles.d/systemd-nologin.conf
2014-11-15	2014-05-14	Lennart Poettering	src/libsystemd/sd-bus/bus-internal.h
2014-11-16	2014-08-27	Tom Gundersen	man/glib-event-glue.c
2014-11-17	2014-02-25	Lennart Poettering	src/basic/af-list.c
2014-11-20	2012-10-19	Lennart Poettering	src/locale/localectl.c
2014-11-20	2014-06-13	Lennart Poettering	units/systemd-update-done.service.in
2014-11-21	2014-07-10	David Herrmann	src/shared/barrier.h
2014-11-24	2014-08-18	Lennart Poettering	src/basic/memfd-util.h
2014-11-26	2010-08-20	Lennart Poettering	src/shared/exit-status.h
2014-11-28	2012-10-17	Lennart Poettering	src/hostname/hostnamectl.c
2014-11-28	2014-12-08	Lennart Poettering	src/core/dbus-timer.h
2014-11-29	2014-11-25	Peter Hutterer	rules.d/70-mouse.rules
2014-11-30	2011-12-19	Lennart Poettering	man/sd_seat_get_active.xml
2014-11-30	2013-02-10	Thomas Hindoe Paaboel Andersen	src/test/test-strxcpyx.c
2014-11-30	2014-06-30	Zbigniew Jędrzejewski-Szmek	src/journal-remote/log-generator.py
2014-12-01	2013-03-19	Lennart Poettering	src/systemd/sd-bus.h
2014-12-01	2013-09-23	Kay Sievers	src/shared/acpi-fpdt.h
2014-12-01	2013-09-23	Kay Sievers	src/shared/boot-timestamps.h
2014-12-01	2014-07-02	Lennart Poettering	man/systemd-path.xml
2014-12-02	2012-04-11	Lennart Poettering	src/shared/spawn-ask-password-agent.c
2014-12-02	2013-07-31	William Giokas	shell-completion/zsh/_systemd-tmpfiles
2014-12-05	2020-05-14	Lennart Poettering	src/core/hostname-setup.c
2014-12-06	2012-11-01	Zbigniew Jędrzejewski-Szmek	src/journal-remote/journal-remote.c
2014-12-07	2014-03-02	Thomas Hindoe Paaboel Andersen	shell-completion/bash/systemd-cgtop
2014-12-07	2014-10-14	Michal Schmidt	src/basic/hashmap.c
2014-12-09	2014-08-19	Lennart Poettering	src/basic/build.h
2014-12-10	2013-11-12	Lennart Poettering	src/libsystemd/sd-bus/bus-dump.h
2014-12-11	2014-03-07	Zbigniew Jędrzejewski-Szmek	man/sd_bus_message_append_array.xml
2014-12-11	2015-10-24	Lennart Poettering	src/libsystemd/sd-bus/bus-kernel.c
2014-12-12	2013-07-05	Zbigniew Jędrzejewski-Szmek	src/test/test-tables.c
2014-12-12	2014-06-12	Lennart Poettering	sysusers.d/basic.conf.in
2014-12-12	2014-08-26	Ivan Shapovalov	src/hibernate-resume/hibernate-resume.c
2014-12-15	2013-10-10	Lennart Poettering	src/shared/ima-util.h
2014-12-15	2014-02-28	Umut Tezduyar Lindskog	src/systemd/sd-ipv4ll.h
2014-12-18	2012-04-16	Lennart Poettering	src/shared/cgroup-show.c
2014-12-18	2013-06-17	Lennart Poettering	src/core/slice.h
2014-12-22	2012-06-27	Lennart Poettering	man/systemd-getty-generator.xml
2014-12-23	2014-04-23	Tom Gundersen	units/systemd-networkd-wait-online.service.in
2014-12-24	2013-11-07	Lennart Poettering	src/login/loginctl.c
2014-12-25	2011-07-08	Lennart Poettering	src/login/sysfs-show.c
2014-12-25	2012-11-09	Kay Sievers	src/udev/udev-builtin-hwdb.c
2014-12-27	2016-07-25	Lennart Poettering	src/test/test-id128.c
2014-12-29	2012-01-13	Lennart Poettering	src/journal/cat.c
2014-12-30	2010-07-02	Lennart Poettering	man/systemd.target.xml
2014-12-30	2014-02-14	Ronny Chevalier	test/test-execute/exec-systemcallfilter-not-failing2.service
2014-12-30	2017-02-23	Lennart Poettering	src/basic/log.h
2015-01-01	2010-04-21	Lennart Poettering	src/test/test-ns.c
2015-01-01	2014-11-11	Ronny Chevalier	test/test-execute/exec-ignoresigpipe-no.service
2015-01-01	2014-11-11	Ronny Chevalier	test/test-execute/exec-ignoresigpipe-yes.service
2015-01-01	2014-11-11	Ronny Chevalier	test/test-execute/exec-personality-x86-64.service
2015-01-01	2014-11-11	Ronny Chevalier	test/test-execute/exec-privatetmp-no.service
2015-01-01	2014-11-11	Ronny Chevalier	test/test-execute/exec-privatetmp-yes.service
2015-01-01	2014-11-11	Ronny Chevalier	test/test-execute/exec-workingdirectory.service
2015-01-01	2018-08-21	Yu Watanabe	src/udev/udevadm-test.c
2015-01-02	2014-07-31	Lennart Poettering	src/resolve/resolved-dns-zone.h
2015-01-04	2013-07-29	William Giokas	shell-completion/zsh/_systemd-inhibit
2015-01-05	2010-10-25	Lennart Poettering	src/tty-ask-password-agent/tty-ask-password-agent.c
2015-01-07	2014-06-10	Lennart Poettering	tmpfiles.d/var.conf.m4
2015-01-08	2013-10-30	Lennart Poettering	src/libsystemd/sd-bus/bus-container.h
2015-01-08	2017-07-14	Lennart Poettering	src/basic/audit-util.h
2015-01-09	2015-10-07	Lennart Poettering	src/basic/strv.c
2015-01-10	2014-08-01	Zbigniew Jędrzejewski-Szmek	src/resolve/dns-type.h
2015-01-11	2013-01-05	Tom Gundersen	man/nss-myhostname.xml
2015-01-11	2014-04-27	Umut Tezduyar Lindskog	src/libsystemd-network/test-ipv4ll.c
2015-01-12	2013-01-07	LennartPoettering	docs/PREDICTABLE_INTERFACE_NAMES.md
2015-01-12	2014-07-10	Lennart Poettering	src/nss-myhostname/nss-myhostname.sym
2015-01-12	2014-08-26	Ivan Shapovalov	man/systemd-hibernate-resume@.service.xml
2015-01-15	2013-03-02	Michael Biebl	shell-completion/bash/journalctl
2015-01-17	2014-07-16	Lennart Poettering	src/nss-resolve/nss-resolve.sym
2015-01-21	2012-07-19	Lennart Poettering	src/core/dbus-kill.h
2015-01-24	2012-10-19	Zbigniew Jędrzejewski-Szmek	man/coredumpctl.xml
2015-01-24	2015-04-30	Lennart Poettering	src/basic/unit-name.h
2015-01-25	2014-06-27	Lennart Poettering	src/coredump/test-coredump-vacuum.c
2015-01-28	2014-08-12	Lennart Poettering	src/timesync/timesyncd-manager.c
2015-01-29	2012-01-04	Lennart Poettering	src/journal/journald-server.h
2015-01-29	2014-08-19	Lennart Poettering	src/shared/uid-range.h
